year,country,region,patient_uuid,age,alive,iso3
2024,BI,Africa,6f8e60e5-d2fc-49bd-bc9f-b42e8b312a2f,17,True,BDI
2024,MM,Asia,61e59202-63bd-4849-b69a-f827a4237dca,17,True,MMR
2024,MM,Asia,8d07b77c-9436-4ceb-8a60-fd2dc2922063,17,True,MMR
2024,MM,Asia,056f8249-7cca-4fbf-b1b6-1494944f7694,17,True,MMR
2024,MG,Africa,02cd236d-cbc2-4a53-8006-5349615fd2b9,17,True,MDG
2024,MG,Africa,991cd84f-beff-4c55-a373-028386e15694,17,True,MDG
2024,GH,Africa,391ef81a-c51a-49b2-bd2b-1b42fd1d7074,17,True,GHA
2024,RS,Europe,bef086fb-5a6a-4cbf-8e83-2db91a71094b,17,True,SRB
2024,AT,Europe,fff859a0-8aea-48fc-8057-fff86a747fff,17,True,AUT
2024,RU,Europe,3630a0e9-cc43-4328-8030-1ede0733e26c,17,True,RUS
2024,RU,Europe,c9ddbc98-3c21-4f1f-b275-6db0cdba2332,17,True,RUS
2024,RU,Europe,3543486d-9f8c-4c40-b315-b1fc1e00bc0f,17,True,RUS
2024,RU,Europe,7ffde1dd-e121-4d4f-a820-864547161652,17,True,RUS
2024,RU,Europe,7ce0ed62-ea2b-4ecb-ac7b-c48443a8d841,17,True,RUS
2024,DK,Europe,413114ca-bd52-4b2f-acd2-81e0d1144015,17,True,DNK
2024,DZ,Africa,66ece687-c12c-40cf-ba1d-49faeedfd18c,17,True,DZA
2024,DZ,Africa,d82c709e-7907-4ca6-b53e-0d3339e84683,17,True,DZA
2024,FR,Europe,de93ce63-126f-496c-9fdc-5372c94cd869,17,True,FRA
2024,BO,Americas,1b66188f-6e06-41ef-b1f7-a67ff918ecdd,17,True,BOL
2024,ZA,Africa,5c057dab-e5fb-4767-90b5-847065da6d60,17,True,ZAF
2024,ZA,Africa,e75c595e-ba56-4328-a843-5647dabe1231,17,True,ZAF
2024,ZA,Africa,2acdc8b7-23cb-4834-bc44-1ffa9cc74aa3,17,True,ZAF
2024,ZA,Africa,d428a47c-f2f8-4255-802d-b38254c0f08d,17,True,ZAF
2024,TM,Asia,52ead9d2-507d-41eb-99ec-b52e3fdee948,17,True,TKM
2024,YE,Asia,eb3dd449-e266-4d79-a039-88bab016dad2,17,True,YEM
2024,YE,Asia,a1fc247b-f300-4110-9d92-14b20053614c,17,True,YEM
2024,YE,Asia,2131d759-b09d-4e9b-a425-53c64a36a1d8,17,True,YEM
2024,YE,Asia,4e306ba0-9b3e-42f3-aa1c-2e580b0d3ce9,17,True,YEM
2024,AU,Oceania,8bf0125a-7deb-4e28-97dd-2c63cf39c66b,17,True,AUS
2024,MY,Asia,5327fd69-c006-469d-a9e5-8c320606e193,17,True,MYS
2024,MY,Asia,15ec0ad5-775c-4fac-be56-e52849f41ce7,17,True,MYS
2024,MY,Asia,134644ec-1404-4f00-a4ea-5072b897e719,17,True,MYS
2024,CN,Asia,e3db8211-b2a0-4a36-9351-38a345941652,17,True,CHN
2024,CN,Asia,83bb4504-09e6-4fc4-98fd-8dded0a8d7be,17,True,CHN
2024,CN,Asia,017b920a-50ac-4a3f-9537-efbf59a4dbaa,17,True,CHN
2024,CN,Asia,c78d2064-86a4-4340-a645-9e57cbc8550e,17,True,CHN
2024,CN,Asia,2136fee8-053c-4845-8839-ea8fc4a0fd11,17,True,CHN
2024,CN,Asia,23eec5ab-bda4-4ca4-a653-1d4717a6b6ad,17,True,CHN
2024,CN,Asia,3fa0122c-86f0-48d3-9862-a391f33cadff,17,True,CHN
2024,CN,Asia,54897d30-4a48-4d24-8257-4f4344539834,17,True,CHN
2024,CN,Asia,1e4e06d3-7e12-46e0-bd66-d3af06a849e5,17,True,CHN
2024,CN,Asia,4799609e-635c-42f6-8961-b04a78145ca1,17,True,CHN
2024,CN,Asia,08a49858-bbc1-49bd-84a2-097bd4f49340,17,True,CHN
2024,CN,Asia,98de86cf-a6cd-4f18-b29d-e2b922dd3278,17,True,CHN
2024,CN,Asia,fc328807-847f-4898-9d54-3a95d760f452,17,True,CHN
2024,CN,Asia,d204dcf4-3b2a-4867-b5d2-9ee8aaa7371b,17,True,CHN
2024,CN,Asia,979a758c-393e-433e-9b77-56562f8854e2,17,True,CHN
2024,CN,Asia,acbc93e7-e3f3-4aa8-a890-65af74d3a360,17,True,CHN
2024,CN,Asia,9314555c-a1c5-427c-b16a-48f66ee230b4,17,True,CHN
2024,CN,Asia,e66b569a-c724-4a52-b45a-161c4477f46d,17,True,CHN
2024,CN,Asia,eeb8ccc1-7756-439d-a454-2b543f14785b,17,True,CHN
2024,CN,Asia,eda19fbd-1365-462f-b617-d14956a11197,17,True,CHN
2024,CN,Asia,7dee9ffe-9bcd-4e2b-bbcb-9499529ffe12,17,True,CHN
2024,CN,Asia,a23feabf-b39b-4d6f-a87c-11fe040b306d,17,True,CHN
2024,CN,Asia,58b8673c-e7a6-4be3-bc0f-3e848fe03aab,17,True,CHN
2024,CN,Asia,b13b14c4-fcd2-46c7-a858-0ea5e3fb517c,17,True,CHN
2024,CN,Asia,a35011c2-7974-411f-9dbf-a863dd526a2b,17,True,CHN
2024,CN,Asia,41017c06-c440-4438-8735-35e82511fb03,17,True,CHN
2024,CN,Asia,58efb52b-7651-417b-b648-9ed09487800f,17,True,CHN
2024,CN,Asia,bd8c0951-ef2a-4899-bbaf-cc726bfff36e,17,True,CHN
2024,CN,Asia,57e8130f-c4e9-4a71-8198-1b160e2480a8,17,True,CHN
2024,CN,Asia,7b4d55c3-bd82-43fe-8185-6bd2c4851195,17,True,CHN
2024,CN,Asia,6286e998-4e3a-46e6-bdf4-bb18e735e1bc,17,True,CHN
2024,CN,Asia,70de8ca0-835b-410a-87c1-a760971ef3e6,17,True,CHN
2024,CN,Asia,811f8a20-1c25-4de4-97b0-6b3b95220f15,17,True,CHN
2024,CN,Asia,a83ad996-ddce-4863-a1e9-5bf1d5b77b57,17,True,CHN
2024,CN,Asia,d75bd313-b030-41cf-babc-0c8b150868b9,17,True,CHN
2024,CN,Asia,fe6864dc-4b8e-4898-8b9f-68d2448b56f7,17,True,CHN
2024,CN,Asia,4fafcbb4-a70b-44ab-b2a0-56ff8b619b3b,17,True,CHN
2024,CN,Asia,ad8a5946-474b-4649-811b-47646cfacba3,17,True,CHN
2024,CN,Asia,37696a91-4ce0-4e20-b137-70939ca250c9,17,True,CHN
2024,CN,Asia,6a1bd21f-db92-4f2f-9b1b-25a67d3855c2,17,True,CHN
2024,CN,Asia,97f3c19a-6f5b-4d7e-a514-c206b9772836,17,True,CHN
2024,CN,Asia,396c7301-944c-486f-ae18-2f56c6f8e53e,17,True,CHN
2024,RO,Europe,b5b9ffec-4632-4707-9aa6-21720d7ba070,17,True,ROU
2024,RO,Europe,154647eb-3161-414a-b8e3-77366273d31f,17,True,ROU
2024,SY,Asia,99ace869-a66a-4be0-85f2-525d89938778,16,True,SYR
2024,SY,Asia,4ab169fe-900e-448f-b79c-fbef45eca141,16,True,SYR
2024,SY,Asia,7403e3ca-1a03-46e2-af9c-dfcb88d243d2,16,True,SYR
2024,CO,Americas,2de53676-77ce-409a-9aa5-3303337f99d0,16,True,COL
2024,GT,Americas,89c8c33a-8e21-4cf7-b836-90ddc16cb8c5,16,True,GTM
2024,IT,Europe,eb67c6a1-e2ad-47d1-a0c6-9272de4f9c46,16,True,ITA
2024,IT,Europe,3f758d0b-a42e-4cab-af6c-d272c0be884e,16,True,ITA
2024,IT,Europe,3948b171-80af-490f-abd0-5fad23cfc914,16,True,ITA
2024,BR,Americas,022511b2-4233-422c-9e9f-cdbad10e1060,16,True,BRA
2024,BR,Americas,07620451-0b52-4155-9bc6-48487ef030dc,16,True,BRA
2024,BR,Americas,6f9d3f39-90a7-470f-81bd-ec2187f94786,16,True,BRA
2024,BR,Americas,c5987cef-79fd-45c0-877d-ebfc345601e0,16,True,BRA
2024,UG,Africa,aa0dbc3b-1ac9-4d46-8bfc-0a5e9eca6d72,16,True,UGA
2024,UG,Africa,1692ecff-f7bc-49c0-b001-1d939fc3fcae,16,True,UGA
2024,UG,Africa,b5a2ec84-fa00-4649-83b1-0ad8e593268c,16,True,UGA
2024,RW,Africa,b59e64fa-772b-41cc-a1c0-f17a19316aa1,16,True,RWA
2024,IR,Asia,93392a9f-da94-48fe-9378-ca5d9d3ee52e,16,True,IRN
2024,IR,Asia,b5c8d9dd-f748-4497-9a8c-722e95e1d09e,16,True,IRN
2024,IR,Asia,a99306d8-08b0-4f70-b017-90d557f721ed,16,True,IRN
2024,IR,Asia,0900f9ad-38d1-46ae-93cf-f0d80e184537,16,True,IRN
2024,IR,Asia,07fc72d6-48ee-4ebc-b009-38d81ece5f10,16,True,IRN
2024,JP,Asia,ca428c3d-c407-4fd7-ab37-909d244b12f4,16,True,JPN
2024,JP,Asia,9ae5d4a8-2e4d-488a-b17c-2d1cfcad2eb4,16,True,JPN
2024,JP,Asia,fa3098da-6aef-48f3-81a3-ba02827637e0,16,True,JPN
2024,IQ,Asia,87988ff0-1f09-4b3d-a938-aca6a48df459,16,True,IRQ
2024,IQ,Asia,ea7f3b98-8baf-426f-88e7-7e6fab9f12a0,16,True,IRQ
2024,IQ,Asia,73ae5696-9ff8-4955-9c6c-cf0411466e21,16,True,IRQ
2024,GB,Europe,e5436d03-7f94-4544-b8b9-54deb6841a48,16,True,GBR
2024,DO,Americas,9a2cecad-ff27-41ba-b06c-45faecad53fd,16,True,DOM
2024,DO,Americas,70678a39-e397-4c46-a8a0-23fec8b31981,16,True,DOM
2024,TN,Africa,a01175a5-0a9e-4721-b101-2a2539daf61a,16,True,TUN
2024,TN,Africa,c0ac96f0-5d2b-4bbe-b232-3183ab0d12e8,16,True,TUN
2024,UA,Europe,ff527b3d-41d4-4baf-8a4b-36d7f035b6a0,16,True,UKR
2024,UA,Europe,8aa86e96-9b81-4000-88f7-de1abb891a07,16,True,UKR
2024,UA,Europe,f6b7e962-74fa-4b10-ad90-a3c4d43d06a1,16,True,UKR
2024,TH,Asia,79090685-9faf-42ff-a159-42d65fc75598,16,True,THA
2024,TH,Asia,29aa4b4b-9268-438c-983a-742ac0eaeb54,16,True,THA
2024,TH,Asia,1d9e179a-858b-4c4d-867b-5feb078e4ee2,16,True,THA
2024,PK,Asia,ee918635-fcd4-48cc-ac99-e8dcb4261ca7,16,True,PAK
2024,PK,Asia,06bb72b8-6c47-409d-9382-48ce430ead64,16,True,PAK
2024,PK,Asia,4c197e70-5994-46e1-b4a0-0a1e8ce28691,16,True,PAK
2024,PK,Asia,cb19f3d2-295c-4a75-9106-3e1d6481df65,16,True,PAK
2024,PK,Asia,62bc83af-5f72-489a-8596-e879fe52eb5b,16,True,PAK
2024,PK,Asia,4c8af8b5-9008-44a8-8730-4b68bb19d807,16,True,PAK
2024,PK,Asia,33ffcc65-b688-4ef8-9f39-221b57f8f690,16,True,PAK
2024,PK,Asia,d4cd56fb-396f-40e8-91df-d857c238d331,16,True,PAK
2024,LY,Africa,1b04804e-9182-46ea-b438-555800781849,16,True,LBY
2024,AR,Americas,7454734c-0513-4712-a50a-57903a78e363,16,True,ARG
2024,AR,Americas,14f55998-33c4-4e3d-9aa9-c52115cfc4ad,16,True,ARG
2024,US,Americas,a25d56b0-3875-45d3-9b72-9eaacdcb9926,16,True,USA
2024,US,Americas,121c61fd-a9e2-41ce-92a8-0bdb4a7f42c9,16,True,USA
2024,US,Americas,d007d09b-a497-45fd-8abf-4fe13a3df57d,16,True,USA
2024,US,Americas,6965210a-4614-4540-97af-b42da9e11de5,16,True,USA
2024,US,Americas,f83837d2-7d3e-4c43-9e07-15231a318a38,16,True,USA
2024,US,Americas,758847ac-e4cf-4b82-9a98-fd5eb84edb37,16,True,USA
2024,US,Americas,f5defa62-c75c-4a98-9bd3-aebe6522eb48,16,True,USA
2024,US,Americas,718a92da-a280-4dac-9f88-ff52281c1983,16,True,USA
2024,US,Americas,62278fdc-42c5-4cf0-a8fe-b56c87cbf1b5,16,True,USA
2024,US,Americas,6a951538-f084-4110-beb7-f3430f165726,16,True,USA
2024,US,Americas,17b2e341-0a75-4ce5-8285-6055b108b61f,16,True,USA
2024,US,Americas,9a5db545-9187-44e3-ac9d-5987d6d5bab1,16,True,USA
2024,US,Americas,3fc9303f-0a71-4460-b79e-bd2efa728003,16,True,USA
2024,US,Americas,2d2fa5e5-9b19-48d8-9415-f79b541a0b70,16,True,USA
2024,US,Americas,572cdb73-f5fc-4f49-a04b-a028bbd85c07,16,True,USA
2024,US,Americas,96c3979b-4124-46b3-b4ec-856f02d27922,16,True,USA
2024,US,Americas,5220765a-b7c9-46f3-8dbf-a2b6ac6da391,16,True,USA
2024,US,Americas,42be60b7-f083-4a48-837d-3a5d42e0e518,16,True,USA
2024,US,Americas,4852b090-913f-47cb-9054-63f266831bc0,16,True,USA
2024,TZ,Africa,3cb530ff-2be1-4f59-b699-e1b9261eb686,16,True,TZA
2024,TZ,Africa,884d8fce-b177-43a4-bd60-1081562c1d2b,16,True,TZA
2024,BF,Africa,7f565901-e62e-43a6-aaec-b07d534e3c13,16,True,BFA
2024,BF,Africa,14f0e6db-4835-4988-807a-008984439e10,16,True,BFA
2024,NE,Africa,c3667bab-1ba4-4322-bf97-f1e98c7908e8,16,True,NER
2024,EC,Americas,360a9534-ba8f-4abb-8964-10ed3283c751,16,True,ECU
2024,EC,Americas,884d1d57-6593-45d0-b816-fac690c4c9d2,16,True,ECU
2024,EC,Americas,eb5b858a-b865-4de8-b244-abb7d6f3d63e,16,True,ECU
2024,HU,Europe,adb92f5a-6948-4661-adcd-eb28eb4448cb,16,True,HUN
2024,SD,Africa,c511996f-a13a-47b0-8fc7-36cfee1d88fb,16,True,SDN
2024,SD,Africa,c86205c4-b4d9-4f67-813f-fdde74f49ec2,16,True,SDN
2024,SD,Africa,f72ef0fa-3371-4da1-973f-83ff769a3ffc,16,True,SDN
2024,MA,Africa,406c5b7f-bef4-4d88-b7b4-41548f14d485,16,True,MAR
2024,KP,Asia,2bfeabd1-a164-400a-b699-08e79be2c76b,16,True,PRK
2024,TR,Asia,21848ab4-ead0-4407-a26c-eece7b1fde6e,16,True,TUR
2024,TR,Asia,ccb8b1f6-961c-4f1a-99ff-c1c448189f7e,16,True,TUR
2024,TR,Asia,b1a1d9f2-87b1-482a-a78c-d921d7264316,16,True,TUR
2024,DE,Europe,55f325ee-0486-4014-be1f-ea9caf46b12f,16,True,DEU
2024,DE,Europe,5adc4f32-644a-438d-b136-c5c40a892101,16,True,DEU
2024,CI,Africa,aaa86748-49d7-46a1-bdb0-8a7e8d8fa996,16,True,CIV
2024,CI,Africa,b61947e8-b0e1-453e-b394-7333dd9eb81d,16,True,CIV
2024,CI,Africa,286ce525-4c01-465b-b87d-7077a92dc672,16,True,CIV
2024,PY,Americas,424dc954-b7d4-4608-b220-ad9f2bae4e6e,16,True,PRY
2024,PY,Americas,0ffb1915-e33d-4fef-9eae-ce267712d6e4,16,True,PRY
2024,NG,Africa,b7d47d36-7524-4335-9762-8a29b7ff3fbb,16,True,NGA
2024,NG,Africa,be02fde3-fa39-4045-9b8e-0741ece9d5e4,16,True,NGA
2024,NG,Africa,fbf92ce2-9164-4483-922a-6927cecec2bd,16,True,NGA
2024,NG,Africa,87f0c4b4-a116-4dad-9f78-4d9044348c7c,16,True,NGA
2024,NG,Africa,61d18ce4-1e77-4cef-8d86-5bfe9c79fc5b,16,True,NGA
2024,NG,Africa,3849efe3-a948-4781-bc87-0cd84e701df5,16,True,NGA
2024,NG,Africa,1f92b56a-9b3c-4120-977d-2e02ac8bd4a2,16,True,NGA
2024,NG,Africa,48104a6f-3986-443f-a073-7f0a6be8eccf,16,True,NGA
2024,PH,Asia,cde40ef1-1b00-44b4-b76e-7122ede7b174,16,True,PHL
2024,PH,Asia,d652abb2-04fc-4984-9dcc-93d975baa22c,16,True,PHL
2024,PH,Asia,62c35f58-6c88-4e7d-b7ab-56c78141e052,16,True,PHL
2024,PH,Asia,d094fc14-6310-4c13-b0a4-a89ad24c84a0,16,True,PHL
2024,PH,Asia,f8c097d1-db9d-42a8-a45b-a8f235f20843,16,True,PHL
2024,PH,Asia,2fb9c5d4-40a5-4fbc-852a-c67357877e99,16,True,PHL
2024,GH,Africa,0a1a20e1-6429-4afe-8701-0c7fd6dff21f,16,True,GHA
2024,GH,Africa,f01cd088-8420-4489-af0c-fcf12fa01701,16,True,GHA
2024,GH,Africa,c4747e79-bccc-4d4e-83fa-7daa0be5d205,16,True,GHA
2024,GH,Africa,16ed373f-08bc-4b47-80b9-99125184665d,16,True,GHA
2024,AO,Africa,86ea69af-b9c5-45b5-b106-f3c128ee610c,16,True,AGO
2024,AO,Africa,c6245f36-f21b-49af-8d67-28bc306db045,16,True,AGO
2024,AO,Africa,df87a8be-e74a-453d-a124-020c5e6b9af5,16,True,AGO
2024,RU,Europe,e297caeb-789f-4dd8-8afe-a13d62a9a872,16,True,RUS
2024,RU,Europe,358fae36-b3eb-42f6-bc18-4bf824db3ab2,16,True,RUS
2024,RU,Europe,ed6a4d30-ea90-47fb-bfb2-011dc7952b12,16,True,RUS
2024,VE,Americas,458fa72f-1bb2-4c32-8537-9a66427f60f4,16,True,VEN
2024,DZ,Africa,f4793fea-c829-473c-8650-d09f90a6659d,16,True,DZA
2024,DZ,Africa,d1145c9c-058b-4355-8c85-891346d00294,16,True,DZA
2024,DZ,Africa,861b7e61-5485-4253-b3b4-2afbfb6afa2d,16,True,DZA
2024,DZ,Africa,db416f10-07b8-40d0-a326-307b59839325,16,True,DZA
2024,MZ,Africa,270e2555-4ba5-4c8e-a6aa-c2c787c379f6,16,True,MOZ
2024,FR,Europe,a4c38572-38f4-4646-8db7-f1f194405681,16,True,FRA
2024,FR,Europe,7834062a-91a3-477a-983b-34308019d61a,16,True,FRA
2024,VN,Asia,0a8613c8-f413-4aaf-b04e-c42e1653b441,16,True,VNM
2024,VN,Asia,57cf0a32-b1f7-442e-9372-7a8451648c6b,16,True,VNM
2024,VN,Asia,73cea2bf-8bb7-4afe-8000-3f0be1950df5,16,True,VNM
2024,IN,Asia,e35fa3c7-4542-4e35-b20e-cd1395060d6c,16,True,IND
2024,IN,Asia,f4c429d6-cbad-4b26-9c01-772614e39eb4,16,True,IND
2024,IN,Asia,63889478-a856-49f4-94fe-615742b58b96,16,True,IND
2024,IN,Asia,ccc67133-ff7d-4133-8bec-cf7381df2db9,16,True,IND
2024,IN,Asia,bc977267-f935-4660-949d-7121d584f132,16,True,IND
2024,IN,Asia,c8b1eede-8f38-4259-a196-893f2b1f7ab3,16,True,IND
2024,IN,Asia,baf5eecb-4717-44dd-b7bb-1a16082de8fd,16,True,IND
2024,IN,Asia,003fe51e-7180-4202-ac6e-79d82ca8474e,16,True,IND
2024,IN,Asia,7d554b5e-7e93-443e-ad2d-b0bce820d75a,16,True,IND
2024,IN,Asia,995d4cb4-113f-4cda-bc55-1d3709c079f3,16,True,IND
2024,IN,Asia,e3cbe5b3-7c8c-481f-9377-ff98dac4d307,16,True,IND
2024,IN,Asia,367f1439-1ab4-4eb5-9510-f53f15e86813,16,True,IND
2024,IN,Asia,d37db764-2c41-488b-8c14-179ffabeb0d7,16,True,IND
2024,IN,Asia,fe594aa5-1ca2-49cf-bc7a-131239559745,16,True,IND
2024,IN,Asia,1a28d932-12b2-4d10-a039-29c046403806,16,True,IND
2024,IN,Asia,7a9c2168-27a1-4817-bcd8-c44501de9f2f,16,True,IND
2024,IN,Asia,0249e931-fcc8-4678-a226-40b68d5fd173,16,True,IND
2024,IN,Asia,8f7c3d5f-6fbf-4d27-8481-88f2b442a6ea,16,True,IND
2024,IN,Asia,4eb88a7b-327c-4947-8323-cc2f9397ce51,16,True,IND
2024,IN,Asia,61149a54-8819-4933-8a3a-3b9b2777dd97,16,True,IND
2024,IN,Asia,2b2e2cb8-de06-424a-b69b-2219f2c1c16a,16,True,IND
2024,IN,Asia,55a84b2a-e316-44bf-967e-0289315648eb,16,True,IND
2024,IN,Asia,f4eb2aec-e4d9-4d68-aaf7-b934a87bcebd,16,True,IND
2024,IN,Asia,22c3daef-fcd6-485a-8356-a76d218fa154,16,True,IND
2024,IN,Asia,62db1052-f8b1-4b54-85ca-953e4319436c,16,True,IND
2024,IN,Asia,8d577831-e8f0-47f3-b5d0-03813f68fec8,16,True,IND
2024,IN,Asia,fb86c5bf-ea99-4f0f-ba89-6dadfec3d807,16,True,IND
2024,IN,Asia,58819fc8-949d-4e06-ae05-12a42c6dea07,16,True,IND
2024,IN,Asia,53eb5eb2-f6f3-4a5f-9986-7357e4e9a794,16,True,IND
2024,IN,Asia,f77b48db-7c3d-4e9d-b0b0-e42537bcf162,16,True,IND
2024,IN,Asia,4298ca15-0608-4e06-b120-ac59e7c385c4,16,True,IND
2024,IN,Asia,0f460d35-1996-4498-bbbe-3ead63a00962,16,True,IND
2024,IN,Asia,7550d6e8-864b-4e32-bf2b-e78f3803fa65,16,True,IND
2024,IN,Asia,06a85896-1bc7-4673-a2ee-e0a4f4a9b654,16,True,IND
2024,IN,Asia,0986418f-8d58-4367-a951-aba89b7befeb,16,True,IND
2024,IN,Asia,c417dfa0-ff85-4e9a-8528-ea412f7cec5a,16,True,IND
2024,IN,Asia,fa5f8b58-0527-43cc-9386-0cfdc348da97,16,True,IND
2024,IN,Asia,a2b10aee-ea38-4290-9336-5e1731746cc0,16,True,IND
2024,IN,Asia,25cdc66a-d2da-40cb-ae66-af53ac52ec00,16,True,IND
2024,IN,Asia,8da4f613-c771-47e0-9a3a-77a8dc2aa796,16,True,IND
2024,IN,Asia,ba9fa9df-69d2-4405-96d3-8d76fd974af7,16,True,IND
2024,IN,Asia,b3abfd9a-2c3e-4294-80c9-c47ca68e9d8a,16,True,IND
2024,IN,Asia,8cc56e15-eccf-4bc7-8cd6-04b23fc8dbc1,16,True,IND
2024,IN,Asia,ec521aa6-ed47-40dc-a619-853ece5b8086,16,True,IND
2024,IN,Asia,e2415557-b497-418e-ae0d-01c72a2e22a7,16,True,IND
2024,IN,Asia,8481118b-12cf-434a-86ab-ce1e09b52968,16,True,IND
2024,IN,Asia,046349cb-548f-43c1-bd1e-32a850738e50,16,True,IND
2024,IN,Asia,4e8525a0-8bd1-4625-8ddb-1eb16f88c190,16,True,IND
2024,IN,Asia,0474b1bb-0aa6-4586-96d3-60018844f07a,16,True,IND
2024,IN,Asia,f616dba3-396b-496f-9837-07d67b217de5,16,True,IND
2024,IN,Asia,1c2cf83e-9f19-4d09-9f29-b9615b5904a4,16,True,IND
2024,IN,Asia,6ad25e03-96cd-4d22-bb91-1a2745bb333d,16,True,IND
2024,IN,Asia,94878c1a-e07e-4108-ac06-94fb684a8883,16,True,IND
2024,IN,Asia,51f24748-5dc3-4cb8-88f0-43f077db9657,16,True,IND
2024,IN,Asia,3811bede-d593-489e-a018-73041d3359ae,16,True,IND
2024,IN,Asia,8c8823fb-d976-4b9a-a692-34547d7ad4c6,16,True,IND
2024,IN,Asia,19a11d43-d510-433f-ac2b-305c6a515c56,16,True,IND
2024,IN,Asia,a62acaa5-97ab-4281-a266-caa239a7fcb6,16,True,IND
2024,IN,Asia,5fb37d41-6e2e-4d97-bc40-5a3c458d74b7,16,True,IND
2024,IN,Asia,db14d06d-0b65-4add-9917-5aca90f4530e,16,True,IND
2024,IN,Asia,8720b012-4443-4f2b-bee3-051b51bba360,16,True,IND
2024,IN,Asia,c67277d6-2f95-4842-ac00-e7ae40457c32,16,True,IND
2024,IN,Asia,f87981fb-d815-4c02-8155-e24854b56972,16,True,IND
2024,IN,Asia,ead96f38-cd22-4bf4-a39f-3495774c4ab3,16,True,IND
2024,IN,Asia,71260217-b015-48c1-8e59-03c5e981cf7d,16,True,IND
2024,IN,Asia,4a61de6a-b782-4f95-8084-4e5e908bfbab,16,True,IND
2024,IN,Asia,14fedd16-2ab1-43fe-8dc9-ceaa8de13b94,16,True,IND
2024,IN,Asia,b50ba898-e85e-45c8-93ed-1922c5cfd350,16,True,IND
2024,IN,Asia,27aa502d-fc42-4d07-9e3d-08014bc879f1,16,True,IND
2024,IN,Asia,5d5838fc-c23b-4504-ae25-a2c378ed273e,16,True,IND
2024,IN,Asia,338b8e3e-93d9-4c75-a7b1-df2a278dfeee,16,True,IND
2024,TM,Asia,48fd3aff-c9cb-4fa8-94a6-9e79b7a5325b,16,True,TKM
2024,AU,Oceania,7622cb60-4ac8-4372-b26d-09cd1bc69f72,16,True,AUS
2024,AU,Oceania,b65c6f96-d8a2-4991-a90f-d6a233b56e0d,16,True,AUS
2024,CN,Asia,63441b84-26ff-4f1f-beb8-dfaddfbf3f4a,16,True,CHN
2024,CN,Asia,d8a5b57a-a432-4cb8-a2b0-c28132045aba,16,True,CHN
2024,CN,Asia,73b910b0-30a4-4b6d-8928-c89e8b09ebd8,16,True,CHN
2024,CN,Asia,4be2cf57-7376-4735-89c9-9ae43137f4f8,16,True,CHN
2024,CN,Asia,b55a7b7f-d93c-4c08-88a5-a2d6dd01ee77,16,True,CHN
2024,CN,Asia,f380c775-e6c4-45e8-851e-4069890597fb,16,True,CHN
2024,CN,Asia,8d03a979-2338-4527-9a2e-fcd2c9c92dec,16,True,CHN
2024,CN,Asia,56742b36-4ab9-4219-8394-c90f574d67eb,16,True,CHN
2024,CN,Asia,a1a37b94-f165-482e-a13f-30de4773995b,16,True,CHN
2024,CN,Asia,6bb8398c-81a8-4251-9374-b235bfefdea9,16,True,CHN
2024,CN,Asia,a647c1c9-5438-4b8f-a9f6-affc69239d48,16,True,CHN
2024,CN,Asia,59a8a95b-5c41-4dab-bcd1-0542be7fc1c5,16,True,CHN
2024,CN,Asia,6c2161fc-e87a-428e-b5ee-6c3394169a41,16,True,CHN
2024,CN,Asia,ec8c5ddb-7084-4566-bcd5-492256ce63bc,16,True,CHN
2024,CN,Asia,f30e34f6-e644-4796-9ed3-6c37b8d83d82,16,True,CHN
2024,CN,Asia,e47300a3-a361-4291-b7ce-26e94fd8f5db,16,True,CHN
2024,CN,Asia,5701778e-c47a-45e5-9fce-086882277193,16,True,CHN
2024,CN,Asia,bc926a40-b56c-493e-b949-588ca32e1626,16,True,CHN
2024,CN,Asia,0fe3e0d3-a017-41de-9c91-890bf690875a,16,True,CHN
2024,CN,Asia,2855d701-77ee-47e4-85f4-4628c5e55e36,16,True,CHN
2024,CN,Asia,b704a3b2-37a9-434e-9798-7dcb5900f740,16,True,CHN
2024,CN,Asia,64abbed6-070e-417a-8a92-dfe31856d798,16,True,CHN
2024,CN,Asia,816eb23b-add0-4cf2-956d-6cd22e6f9978,16,True,CHN
2024,CN,Asia,ce78840b-d913-48e3-b09e-b6176d3e615e,16,True,CHN
2024,CN,Asia,6bc6d877-798e-4daf-b622-714ac7223f0f,16,True,CHN
2024,CN,Asia,87ae8bd5-137c-4cea-856c-29451f6cbdc6,16,True,CHN
2024,CN,Asia,4eb5dca4-d7da-4a51-ada0-10fcd253e546,16,True,CHN
2024,CN,Asia,b40c2317-4c8a-487c-96b9-8cfb5356fe8f,16,True,CHN
2024,CN,Asia,103be68c-4d0e-43f8-85e9-e2bd7c55d63b,16,True,CHN
2024,CN,Asia,55c05ce5-9672-403b-bbe0-c7a4c798b7a0,16,True,CHN
2024,CN,Asia,3befd56b-c62d-4092-b6ac-3158be23ce48,16,True,CHN
2024,CN,Asia,074a5bd7-ff7e-435f-ba48-e76593593b68,16,True,CHN
2024,CN,Asia,a1e62f1b-8ac3-4080-a49d-a80b8608a3e3,16,True,CHN
2024,CN,Asia,93db6add-b733-4616-962d-151fe1b89907,16,True,CHN
2024,CN,Asia,1403d38c-1c93-4328-89a6-9295486bb8f1,16,True,CHN
2024,CN,Asia,fbf75423-e690-4268-8878-79f088917d1d,16,True,CHN
